dataset,query_id,query_path,query_label,join_size,sql_sha1
imdb_ceb_3k,8a334,imdb_pg_dataset/ceb-imdb-3k/8a/8a334.sql,,12,21ac2592feac9210fd378345f05c3099ae377108
imdb_ceb_3k,8a337,imdb_pg_dataset/ceb-imdb-3k/8a/8a337.sql,,12,abe4c450982a7835b270e175d47d41fa597b7b75
imdb_ceb_3k,8a338,imdb_pg_dataset/ceb-imdb-3k/8a/8a338.sql,,12,b309bb7b94c929f425f3d6bddeba1b12fda574ca
imdb_ceb_3k,8a339,imdb_pg_dataset/ceb-imdb-3k/8a/8a339.sql,,12,8f04f2b180c2dbb9f04626bc81f93be4b17b9b38
imdb_ceb_3k,8a34,imdb_pg_dataset/ceb-imdb-3k/8a/8a34.sql,,12,696c8e5ff43db9a34c067463b142801c457f3f35
imdb_ceb_3k,8a340,imdb_pg_dataset/ceb-imdb-3k/8a/8a340.sql,,12,99df7982a5e38729db77e5ef4dbd64adc65d3f07
imdb_ceb_3k,8a342,imdb_pg_dataset/ceb-imdb-3k/8a/8a342.sql,,12,8b43312350fcc5c00b014e39feaddd76f40528a4
imdb_ceb_3k,8a344,imdb_pg_dataset/ceb-imdb-3k/8a/8a344.sql,,12,8be08932e316860a0659e0a5bb782ce537c75ac7
imdb_ceb_3k,8a345,imdb_pg_dataset/ceb-imdb-3k/8a/8a345.sql,,12,13a65e894c5cb4dc0671cd3918c90753a398c661
imdb_ceb_3k,8a348,imdb_pg_dataset/ceb-imdb-3k/8a/8a348.sql,,12,f6724a57f2855df8a80dd09d9b3c6fb63c49da22
imdb_ceb_3k,8a349,imdb_pg_dataset/ceb-imdb-3k/8a/8a349.sql,,12,94d50b36b928844f337b27b0f270cdf3f3ecaa2a
imdb_ceb_3k,8a35,imdb_pg_dataset/ceb-imdb-3k/8a/8a35.sql,,12,e1314fc8c0fe29e9a5cc42fa7c04b1838f40257a
imdb_ceb_3k,8a350,imdb_pg_dataset/ceb-imdb-3k/8a/8a350.sql,,12,5c300cf7bce6e4ae88c809a9e8d1ad4575fc6404
imdb_ceb_3k,8a351,imdb_pg_dataset/ceb-imdb-3k/8a/8a351.sql,,12,7c888ac59365c834f4c10d05eb1a35a85a61dd9a
imdb_ceb_3k,8a352,imdb_pg_dataset/ceb-imdb-3k/8a/8a352.sql,,12,117fe0604b5e8a25fced741ee68156f84c881b5f
imdb_ceb_3k,8a354,imdb_pg_dataset/ceb-imdb-3k/8a/8a354.sql,,12,58ac442f5ef3c41d9f3c6a7c4d8ab276327db5e7
imdb_ceb_3k,8a357,imdb_pg_dataset/ceb-imdb-3k/8a/8a357.sql,,12,336adebb86ae12d0717c27ef380c076420a977e6
imdb_ceb_3k,8a359,imdb_pg_dataset/ceb-imdb-3k/8a/8a359.sql,,12,d5cebe7f789602a649d0dd7400a213be5b9b9159
imdb_ceb_3k,8a36,imdb_pg_dataset/ceb-imdb-3k/8a/8a36.sql,,12,a572adae2c260992f39b2140f20cbc32fbcc6a6f
imdb_ceb_3k,8a360,imdb_pg_dataset/ceb-imdb-3k/8a/8a360.sql,,12,ffdc1c1cf702d1722bd84d4bcae16953343a7855
imdb_ceb_3k,8a363,imdb_pg_dataset/ceb-imdb-3k/8a/8a363.sql,,12,6578a6c4cc90667997d7a69d66383be0cd82f9a4
imdb_ceb_3k,8a364,imdb_pg_dataset/ceb-imdb-3k/8a/8a364.sql,,12,a0847b91f5ddcf921f6a8b65cf852447fa67ac56
imdb_ceb_3k,8a365,imdb_pg_dataset/ceb-imdb-3k/8a/8a365.sql,,12,295120dfbd15c8c68322beddabe509be81946d97
imdb_ceb_3k,8a366,imdb_pg_dataset/ceb-imdb-3k/8a/8a366.sql,,12,a4fc8a5c2cb9183f9a698a5b3c76999378d050f9
imdb_ceb_3k,8a368,imdb_pg_dataset/ceb-imdb-3k/8a/8a368.sql,,12,c03baae1ba72d71fd47977046c9709494786fadb
imdb_ceb_3k,8a369,imdb_pg_dataset/ceb-imdb-3k/8a/8a369.sql,,12,5087730f3b6c23fd88c84df69337c0230858dd09
imdb_ceb_3k,8a37,imdb_pg_dataset/ceb-imdb-3k/8a/8a37.sql,,12,b273c593efc9c76d30819ad40f6c9810a47f8b17
imdb_ceb_3k,8a373,imdb_pg_dataset/ceb-imdb-3k/8a/8a373.sql,,12,c2bd5c91069041b0c67633f45f8d46f7aa01c8bd
imdb_ceb_3k,8a375,imdb_pg_dataset/ceb-imdb-3k/8a/8a375.sql,,12,e8f670785f19ce98913e0c462e8b8db56edd0429
imdb_ceb_3k,8a376,imdb_pg_dataset/ceb-imdb-3k/8a/8a376.sql,,12,36271abe971c5915b39fe76cd8dfaf09199565d0
imdb_ceb_3k,8a377,imdb_pg_dataset/ceb-imdb-3k/8a/8a377.sql,,12,25a18a37501d4d68ff79d8f1defa32b5199af6d4
imdb_ceb_3k,8a38,imdb_pg_dataset/ceb-imdb-3k/8a/8a38.sql,,12,670bbab7ae3e98f559c5b80202565ee7a1454a5c
imdb_ceb_3k,8a380,imdb_pg_dataset/ceb-imdb-3k/8a/8a380.sql,,12,7f867ba0ff1eadf4b0cbd7b2c43ad3a2acf70e6f
imdb_ceb_3k,8a382,imdb_pg_dataset/ceb-imdb-3k/8a/8a382.sql,,12,d3a3043539a42948a04ec5d6f1726dbddf593de3
imdb_ceb_3k,8a384,imdb_pg_dataset/ceb-imdb-3k/8a/8a384.sql,,12,4aa79dffb1b8ca21cd9eac7855537290708874c8
imdb_ceb_3k,8a385,imdb_pg_dataset/ceb-imdb-3k/8a/8a385.sql,,12,b90268c1225c02e08555b8132822997157ff43bc
imdb_ceb_3k,8a388,imdb_pg_dataset/ceb-imdb-3k/8a/8a388.sql,,12,496d1a78466038190c474757ce996788dfd53a5d
imdb_ceb_3k,8a389,imdb_pg_dataset/ceb-imdb-3k/8a/8a389.sql,,12,961a895c369c60bc6888bbb0c4c9503bafdb14e4
imdb_ceb_3k,8a390,imdb_pg_dataset/ceb-imdb-3k/8a/8a390.sql,,12,b16ab9fc676bc26330467020250a516bd99bfa99
imdb_ceb_3k,8a391,imdb_pg_dataset/ceb-imdb-3k/8a/8a391.sql,,12,eeada268f6b44f05c94a69a347426ff8984b91f9
imdb_ceb_3k,8a392,imdb_pg_dataset/ceb-imdb-3k/8a/8a392.sql,,12,8db4e1827f550b3286eae05a99c577ad8524482a
imdb_ceb_3k,8a394,imdb_pg_dataset/ceb-imdb-3k/8a/8a394.sql,,12,0340bea1d39478f718efe2daa2c5e4ee4471c1fe
imdb_ceb_3k,8a395,imdb_pg_dataset/ceb-imdb-3k/8a/8a395.sql,,12,42b937241989c72d0c9d864d2aeb2f633e0daaf5
imdb_ceb_3k,8a396,imdb_pg_dataset/ceb-imdb-3k/8a/8a396.sql,,12,bfe18beeb057f844b956ca3a958e081b4439f99c
imdb_ceb_3k,8a397,imdb_pg_dataset/ceb-imdb-3k/8a/8a397.sql,,12,683a9e3f38909bfbb22ebe9722c1e37857b9a784
imdb_ceb_3k,8a398,imdb_pg_dataset/ceb-imdb-3k/8a/8a398.sql,,12,52a7b995df3a9985e87e8c2a3f256941448f12cc
imdb_ceb_3k,8a403,imdb_pg_dataset/ceb-imdb-3k/8a/8a403.sql,,12,126b2b6bac2d3d87d231be67aad07a66eb603038
imdb_ceb_3k,8a405,imdb_pg_dataset/ceb-imdb-3k/8a/8a405.sql,,12,3bb6d178293cf635ce4c5bd8046b5a5a8c35d055
imdb_ceb_3k,8a411,imdb_pg_dataset/ceb-imdb-3k/8a/8a411.sql,,12,b4112375f074c48c25e2c22bcb1a6512b2622f40
imdb_ceb_3k,8a412,imdb_pg_dataset/ceb-imdb-3k/8a/8a412.sql,,12,1281a285fb886f27d115290f32947d8bd1b1a000
imdb_ceb_3k,8a413,imdb_pg_dataset/ceb-imdb-3k/8a/8a413.sql,,12,42b8b87faa3ac8d5ea76775aa493b6dedf04e53f
imdb_ceb_3k,8a415,imdb_pg_dataset/ceb-imdb-3k/8a/8a415.sql,,12,9ac1861c52fa51ed927898e8cc979faae9a6c526
imdb_ceb_3k,8a416,imdb_pg_dataset/ceb-imdb-3k/8a/8a416.sql,,12,b3f4156f64c04393991319a5dd246fb139b895a3
imdb_ceb_3k,8a417,imdb_pg_dataset/ceb-imdb-3k/8a/8a417.sql,,12,c74a20e275f5746b2d628380014dedeb653c2401
imdb_ceb_3k,8a420,imdb_pg_dataset/ceb-imdb-3k/8a/8a420.sql,,12,69114e14166752a8afaf2dfedc23e172f7432206
imdb_ceb_3k,8a427,imdb_pg_dataset/ceb-imdb-3k/8a/8a427.sql,,12,7f45e5f9bb4446a392d337db6d5aec6c6eb9e6e2
imdb_ceb_3k,8a43,imdb_pg_dataset/ceb-imdb-3k/8a/8a43.sql,,12,bb7825db898172a4de07643c90b5068f1c6ad84e
imdb_ceb_3k,8a431,imdb_pg_dataset/ceb-imdb-3k/8a/8a431.sql,,12,3f44536841bd045bc5be04580d0575b2038fd584
imdb_ceb_3k,8a432,imdb_pg_dataset/ceb-imdb-3k/8a/8a432.sql,,12,80f1b5de3add7d01d7708ccf0e107c358507102a
imdb_ceb_3k,8a433,imdb_pg_dataset/ceb-imdb-3k/8a/8a433.sql,,12,a2c8e6ec13639b60e6827f6cb9da5a484e532553
imdb_ceb_3k,8a434,imdb_pg_dataset/ceb-imdb-3k/8a/8a434.sql,,12,5d286f5f8b1af1edc124fdab6a47badfd4d95f35
imdb_ceb_3k,8a436,imdb_pg_dataset/ceb-imdb-3k/8a/8a436.sql,,12,3fc6aae66ba62e3104c3eaa5496c730633a6612b
imdb_ceb_3k,8a439,imdb_pg_dataset/ceb-imdb-3k/8a/8a439.sql,,12,b8aaba0bcaedf874d60f1d7ae60c766ba8bb29d7
imdb_ceb_3k,8a44,imdb_pg_dataset/ceb-imdb-3k/8a/8a44.sql,,12,a190e725e0cbab9049966dc23f9f5dfd6c4f74d6
imdb_ceb_3k,8a440,imdb_pg_dataset/ceb-imdb-3k/8a/8a440.sql,,12,2382363ccc67322de46e160c12bbf0075edc991e
imdb_ceb_3k,8a441,imdb_pg_dataset/ceb-imdb-3k/8a/8a441.sql,,12,f9ed6a64c770a82c9cdd7e432abab311c5871a06
imdb_ceb_3k,8a443,imdb_pg_dataset/ceb-imdb-3k/8a/8a443.sql,,12,1f8881d2359a2ddad98d66e45b090b8f830c7b83
imdb_ceb_3k,8a444,imdb_pg_dataset/ceb-imdb-3k/8a/8a444.sql,,12,cc1cc826c8420e47ed535f745a2a582d21f72c27
imdb_ceb_3k,8a448,imdb_pg_dataset/ceb-imdb-3k/8a/8a448.sql,,12,8cfb4ac2aa564fa0d0547ba40f09f54566203b2a
imdb_ceb_3k,8a45,imdb_pg_dataset/ceb-imdb-3k/8a/8a45.sql,,12,e4099cf35c06f22efcea19cd2aea4ce145d988e4
imdb_ceb_3k,8a451,imdb_pg_dataset/ceb-imdb-3k/8a/8a451.sql,,12,1d5f745c4d026530cac0e272fb5674cbcca96ecd
imdb_ceb_3k,8a452,imdb_pg_dataset/ceb-imdb-3k/8a/8a452.sql,,12,e6d4d6decc947ecc72a71335ad0ba47264e5ecfa
imdb_ceb_3k,8a454,imdb_pg_dataset/ceb-imdb-3k/8a/8a454.sql,,12,bf77bcc0cab12805f076c35f86860b58df4c332b
imdb_ceb_3k,8a455,imdb_pg_dataset/ceb-imdb-3k/8a/8a455.sql,,12,472a97f1c70824c139dffb8ab0a6fbfc14fdc8e7
imdb_ceb_3k,8a457,imdb_pg_dataset/ceb-imdb-3k/8a/8a457.sql,,12,94eeddac294bc82a046df742db548b075f17329a
imdb_ceb_3k,8a458,imdb_pg_dataset/ceb-imdb-3k/8a/8a458.sql,,12,fd25608596a296e0e72f57187fb43437e7f2811f
imdb_ceb_3k,8a459,imdb_pg_dataset/ceb-imdb-3k/8a/8a459.sql,,12,bac4922a48601dd1cc99c8c324c48cc9569fc7e0
imdb_ceb_3k,8a46,imdb_pg_dataset/ceb-imdb-3k/8a/8a46.sql,,12,efd4a0cc6e3645ae01ecd1e2b6ef273f9a3e54d6
imdb_ceb_3k,8a460,imdb_pg_dataset/ceb-imdb-3k/8a/8a460.sql,,12,fdd78acdba02e5e04619d760a4e93a9d1c0089e5
imdb_ceb_3k,8a464,imdb_pg_dataset/ceb-imdb-3k/8a/8a464.sql,,12,1ecc5420f568ab3bd10662140a38cace5e4a447e
imdb_ceb_3k,8a465,imdb_pg_dataset/ceb-imdb-3k/8a/8a465.sql,,12,ac83b8e5c80e0fc7f5c50532d7a4a670ba623629
imdb_ceb_3k,8a468,imdb_pg_dataset/ceb-imdb-3k/8a/8a468.sql,,12,25f5aa9226314406b96a49698e0c490175dd0795
imdb_ceb_3k,8a47,imdb_pg_dataset/ceb-imdb-3k/8a/8a47.sql,,12,42cfc6f82b327cf5cd6af5131acaad80bd1cef62
imdb_ceb_3k,8a472,imdb_pg_dataset/ceb-imdb-3k/8a/8a472.sql,,12,ce19d7cd8d2091a9e0d463a01ed1fa5dd362014f
imdb_ceb_3k,8a477,imdb_pg_dataset/ceb-imdb-3k/8a/8a477.sql,,12,048773fb9cbe66d68e0073292cdeb35a83a9a1be
imdb_ceb_3k,8a478,imdb_pg_dataset/ceb-imdb-3k/8a/8a478.sql,,12,e0fbabfa533db67e9410001561a6c8dedbbb688b
imdb_ceb_3k,8a480,imdb_pg_dataset/ceb-imdb-3k/8a/8a480.sql,,12,7d13141fbfb26392139a827cc3cff52435242d28
imdb_ceb_3k,8a483,imdb_pg_dataset/ceb-imdb-3k/8a/8a483.sql,,12,6c4655fc681d5d7c48a7d8578f43b96daaa65c1a
imdb_ceb_3k,8a484,imdb_pg_dataset/ceb-imdb-3k/8a/8a484.sql,,12,0e6107a1b008291596f3933064f359c35428b65e
imdb_ceb_3k,8a488,imdb_pg_dataset/ceb-imdb-3k/8a/8a488.sql,,12,3bbeb293338bddb9702ddcf28e8f5adbf18cc240
imdb_ceb_3k,8a49,imdb_pg_dataset/ceb-imdb-3k/8a/8a49.sql,,12,4fe6335d5fd57f83fd912977bb0ccf1d6efa877f
imdb_ceb_3k,8a491,imdb_pg_dataset/ceb-imdb-3k/8a/8a491.sql,,12,02b8034c8f96f9c15cbdfb92c1695abe3e78fa85
imdb_ceb_3k,8a492,imdb_pg_dataset/ceb-imdb-3k/8a/8a492.sql,,12,9b5b814562f1be9daa02184db894f4ef81d3f1c2
imdb_ceb_3k,8a498,imdb_pg_dataset/ceb-imdb-3k/8a/8a498.sql,,12,f7593c2bd5e11d9e66b2ed457f63f55ac9235178
imdb_ceb_3k,8a499,imdb_pg_dataset/ceb-imdb-3k/8a/8a499.sql,,12,f4ce5fc995126fbafa96e5c95a88012eaeb8582f
imdb_ceb_3k,8a5,imdb_pg_dataset/ceb-imdb-3k/8a/8a5.sql,,12,46298138a35b90b10bf68ca4bbb493b6290dfe98
imdb_ceb_3k,8a50,imdb_pg_dataset/ceb-imdb-3k/8a/8a50.sql,,12,5e19b2405681a3189ec773c6f9016d05626642f5
imdb_ceb_3k,8a500,imdb_pg_dataset/ceb-imdb-3k/8a/8a500.sql,,12,0208d2f2c58a109e88c9c026fe584f210218fcfb
imdb_ceb_3k,8a506,imdb_pg_dataset/ceb-imdb-3k/8a/8a506.sql,,12,95c382d75fc951e141a5c99519fbebcae586c537
imdb_ceb_3k,8a51,imdb_pg_dataset/ceb-imdb-3k/8a/8a51.sql,,12,2c147736dcdc2375b13dfb4054163335b1b12826
imdb_ceb_3k,8a510,imdb_pg_dataset/ceb-imdb-3k/8a/8a510.sql,,12,2f2f640b6bad1dff7a92c18600ef20377d943e12
imdb_ceb_3k,8a512,imdb_pg_dataset/ceb-imdb-3k/8a/8a512.sql,,12,1bc314638c244c39e2dc9135aa821b695a22e0b8
imdb_ceb_3k,8a514,imdb_pg_dataset/ceb-imdb-3k/8a/8a514.sql,,12,e8881f62e6b5f74bd16139f6f7f6eac7d4cb7acd
imdb_ceb_3k,8a515,imdb_pg_dataset/ceb-imdb-3k/8a/8a515.sql,,12,e28e39aeff0a0b8d1efa0cbffa082148edf7cc36
imdb_ceb_3k,8a57,imdb_pg_dataset/ceb-imdb-3k/8a/8a57.sql,,12,05bbdf56afe527e0fffd126317668dba2775f198
imdb_ceb_3k,8a6,imdb_pg_dataset/ceb-imdb-3k/8a/8a6.sql,,12,18a3cc41dca2e968b137332ccd98b05ad4248c0d
imdb_ceb_3k,8a60,imdb_pg_dataset/ceb-imdb-3k/8a/8a60.sql,,12,e85b77de7d135b8dc3eecbad6d0df00b7a86d050
imdb_ceb_3k,8a62,imdb_pg_dataset/ceb-imdb-3k/8a/8a62.sql,,12,00673a3815b39c0af155812b3f368e1b0e0f6a72
imdb_ceb_3k,8a63,imdb_pg_dataset/ceb-imdb-3k/8a/8a63.sql,,12,ab526327216056d0645a655afa7e06c4fe95b73f
imdb_ceb_3k,8a66,imdb_pg_dataset/ceb-imdb-3k/8a/8a66.sql,,12,94a42c6e437c9e10332d8cefaba803f2a1ab8173
imdb_ceb_3k,8a67,imdb_pg_dataset/ceb-imdb-3k/8a/8a67.sql,,12,066e190abe1e02a29dd3c5905a9a1ae96e6da5b7
imdb_ceb_3k,8a68,imdb_pg_dataset/ceb-imdb-3k/8a/8a68.sql,,12,d5853377097bfb8d8acf35eee6d35c0bbe704636
imdb_ceb_3k,8a74,imdb_pg_dataset/ceb-imdb-3k/8a/8a74.sql,,12,26534a98b2616f130b47bec203bf40fba71d625e
imdb_ceb_3k,8a77,imdb_pg_dataset/ceb-imdb-3k/8a/8a77.sql,,12,df9280bc23559d5659158f0cb2c85522c175fa81
imdb_ceb_3k,8a79,imdb_pg_dataset/ceb-imdb-3k/8a/8a79.sql,,12,8f42ac74a9079c2c196388aaf51446afa3287096
imdb_ceb_3k,8a8,imdb_pg_dataset/ceb-imdb-3k/8a/8a8.sql,,12,cc9149a7e65eb02946835f02373c029f051d7ef7
imdb_ceb_3k,8a80,imdb_pg_dataset/ceb-imdb-3k/8a/8a80.sql,,12,4a09621bdaec4e54a764125a4d30c02b1da2e569
imdb_ceb_3k,8a81,imdb_pg_dataset/ceb-imdb-3k/8a/8a81.sql,,12,1e4fd1b5b4e0a3aa01ae0aa842a559747d6cb9ce
imdb_ceb_3k,8a82,imdb_pg_dataset/ceb-imdb-3k/8a/8a82.sql,,12,e0afe7d5727170f45845ea1581a99083472583e5
imdb_ceb_3k,8a83,imdb_pg_dataset/ceb-imdb-3k/8a/8a83.sql,,12,3cb1f4fde025fe0386f8991ca2fc1f4a9cc3282c
imdb_ceb_3k,8a87,imdb_pg_dataset/ceb-imdb-3k/8a/8a87.sql,,12,f650306809db5f7417ce6ddedab9da63289ee23b
imdb_ceb_3k,8a88,imdb_pg_dataset/ceb-imdb-3k/8a/8a88.sql,,12,27d9e1a397af9bd13b2d7330e7c8ee62e20b2854
imdb_ceb_3k,8a89,imdb_pg_dataset/ceb-imdb-3k/8a/8a89.sql,,12,ab14ab7106cfbc8cab3c49e10ffcf524b2604baf
imdb_ceb_3k,8a9,imdb_pg_dataset/ceb-imdb-3k/8a/8a9.sql,,12,0e896b9e60c6265f9d30e2f34c7e99d83f0d3cdd
imdb_ceb_3k,8a90,imdb_pg_dataset/ceb-imdb-3k/8a/8a90.sql,,12,032f0b0015f8e683150318f84106680b799440f6
imdb_ceb_3k,8a92,imdb_pg_dataset/ceb-imdb-3k/8a/8a92.sql,,12,eb96fbbac26da40291e5f570f7117cda4c608690
imdb_ceb_3k,8a93,imdb_pg_dataset/ceb-imdb-3k/8a/8a93.sql,,12,c0d3d9a2f213ec2604b72aa7e34e8dfdedc252a8
imdb_ceb_3k,8a94,imdb_pg_dataset/ceb-imdb-3k/8a/8a94.sql,,12,80b8beec4e2326682b7e5d3004490669f85a9069
imdb_ceb_3k,8a95,imdb_pg_dataset/ceb-imdb-3k/8a/8a95.sql,,12,68fa17e196889d4e81403a1c990cd2cfa5a0a564
imdb_ceb_3k,8a96,imdb_pg_dataset/ceb-imdb-3k/8a/8a96.sql,,12,e27b0ea3b7a785482e31ee55b4a106b5123e80f5
imdb_ceb_3k,8a97,imdb_pg_dataset/ceb-imdb-3k/8a/8a97.sql,,12,96854ae61a3898fe6c0462ed82c5d4b7f1d0d862
imdb_ceb_3k,00850c98cd55be86f15e61a93535d0d960a73706,imdb_pg_dataset/ceb-imdb-3k/9a/00850c98cd55be86f15e61a93535d0d960a73706.sql,,9,cf85168ff8319b3f2e2281c78251be1122298d76
imdb_ceb_3k,01ea9952ab8c0e3b9171aa3fc4c37e64b5d3cd8c,imdb_pg_dataset/ceb-imdb-3k/9a/01ea9952ab8c0e3b9171aa3fc4c37e64b5d3cd8c.sql,,9,bc72decd987f9cf9fd78b865040f8cdd26ca7328
imdb_ceb_3k,0230122a8a37d38608ed173e08f104f8518f912b,imdb_pg_dataset/ceb-imdb-3k/9a/0230122a8a37d38608ed173e08f104f8518f912b.sql,,9,102489873604c1989461f7f359752bf59b1af2d8
imdb_ceb_3k,02ecdf9e02fd4ea662d3caf7d471543d15ecbbc9,imdb_pg_dataset/ceb-imdb-3k/9a/02ecdf9e02fd4ea662d3caf7d471543d15ecbbc9.sql,,9,34c0a6ecb786859290f39a434557dfd5dc80057e
imdb_ceb_3k,03dcf071794f72d4f62c16fe2b3cabb7c47db737,imdb_pg_dataset/ceb-imdb-3k/9a/03dcf071794f72d4f62c16fe2b3cabb7c47db737.sql,,9,d9ac1c040a9bd20d7537b0694ffeb728c6e9c154
imdb_ceb_3k,03ee6e1597d54655c57b9b3daae0719584a199ef,imdb_pg_dataset/ceb-imdb-3k/9a/03ee6e1597d54655c57b9b3daae0719584a199ef.sql,,9,54c6c8635d3746131f77e3204b90912a92b4a1e8
imdb_ceb_3k,05d86a8dd0274da78805545a176079f8e14f7e7d,imdb_pg_dataset/ceb-imdb-3k/9a/05d86a8dd0274da78805545a176079f8e14f7e7d.sql,,9,b6811b08202de0607bba11ad2232cc9ba28cf26a
imdb_ceb_3k,08628b43498bbfe68102240cfef7982f0a713fb1,imdb_pg_dataset/ceb-imdb-3k/9a/08628b43498bbfe68102240cfef7982f0a713fb1.sql,,9,ea2f07965e48ec5b236bee8e489f86a395ffd31f
imdb_ceb_3k,099f6aafc67b5fc5765c8304f81886e4d8d74819,imdb_pg_dataset/ceb-imdb-3k/9a/099f6aafc67b5fc5765c8304f81886e4d8d74819.sql,,9,d0cc3748f6ddba5d3259f34dca4950bd9f420532
imdb_ceb_3k,0a3ff163637f3c0ddf6b3e73147ecbdc4baef2e1,imdb_pg_dataset/ceb-imdb-3k/9a/0a3ff163637f3c0ddf6b3e73147ecbdc4baef2e1.sql,,9,a1f51413afe638e820a5d852445d83925ec158d3
imdb_ceb_3k,0a736cc23a466645001f0f5d7e79af36fa1e3d24,imdb_pg_dataset/ceb-imdb-3k/9a/0a736cc23a466645001f0f5d7e79af36fa1e3d24.sql,,9,d0ffc65cb66ac934dde2c731fb0ee31693894a79
imdb_ceb_3k,0b40867a2f54ca042416c9915ef41539da1b69d6,imdb_pg_dataset/ceb-imdb-3k/9a/0b40867a2f54ca042416c9915ef41539da1b69d6.sql,,9,0a054f2a92c208e48241a2ae780ae807472b5e6a
imdb_ceb_3k,0b608f432e9258701e655e28530b036cb758c068,imdb_pg_dataset/ceb-imdb-3k/9a/0b608f432e9258701e655e28530b036cb758c068.sql,,9,9b9e651e515cee989c4746759daf0fc4098bbec9
imdb_ceb_3k,0bd46d69c2ae1f2f33e45d5b5bf7ceca759e3f58,imdb_pg_dataset/ceb-imdb-3k/9a/0bd46d69c2ae1f2f33e45d5b5bf7ceca759e3f58.sql,,9,03ec50a5107f8ba523164af4ebe7dc2f36c10420
imdb_ceb_3k,0cadbb76abba2b784d9b33d40c750440c55925a8,imdb_pg_dataset/ceb-imdb-3k/9a/0cadbb76abba2b784d9b33d40c750440c55925a8.sql,,9,5442784a7778b49a63438855024c4c51d7c625fd
imdb_ceb_3k,0ddc9a2c8d280015499ad35873ff255c1411d8e2,imdb_pg_dataset/ceb-imdb-3k/9a/0ddc9a2c8d280015499ad35873ff255c1411d8e2.sql,,9,a26b3236614742d25005444e7326649b1d3f3bf8
imdb_ceb_3k,0f2e40d1db257728f44a11cc173b4ff17c76ff24,imdb_pg_dataset/ceb-imdb-3k/9a/0f2e40d1db257728f44a11cc173b4ff17c76ff24.sql,,9,de684920112b9d06b7d6276e6ea821a07d237c5f
imdb_ceb_3k,104a9e5786a5f909a342459863e5a6ee9d6b0e7f,imdb_pg_dataset/ceb-imdb-3k/9a/104a9e5786a5f909a342459863e5a6ee9d6b0e7f.sql,,9,85d338f6f81660e6986b1fed9b1fc2d464834e37
imdb_ceb_3k,10f5e2ce79cae8e5ce3885b27bdd921aedde9ce5,imdb_pg_dataset/ceb-imdb-3k/9a/10f5e2ce79cae8e5ce3885b27bdd921aedde9ce5.sql,,9,40ef99df1f51429ceda8c46e7bdd23cc140b6e12
imdb_ceb_3k,1145461b821576fc603c930832b7969dcf3bf4ba,imdb_pg_dataset/ceb-imdb-3k/9a/1145461b821576fc603c930832b7969dcf3bf4ba.sql,,9,78839b339047bf577c810ce9051df85b144dbfbd
imdb_ceb_3k,11aadeb8aafb8b088b4a71080892abba4e34acda,imdb_pg_dataset/ceb-imdb-3k/9a/11aadeb8aafb8b088b4a71080892abba4e34acda.sql,,9,8e567db50e59ffd59d0481fd62f3e6d826b51aa4
imdb_ceb_3k,13984cac61a72b27f27bb0524393094255ccfaa0,imdb_pg_dataset/ceb-imdb-3k/9a/13984cac61a72b27f27bb0524393094255ccfaa0.sql,,9,3d31437e2964bbb6357d3cecef445679b7b2bdc9
imdb_ceb_3k,13a64c91cab0b24cd8869ca3b11bbf533873492a,imdb_pg_dataset/ceb-imdb-3k/9a/13a64c91cab0b24cd8869ca3b11bbf533873492a.sql,,9,98941ce456ce9591bb3692f496967bc64b88da34
imdb_ceb_3k,13fcacdd170bfed567c049437ec3daf7764ea9ff,imdb_pg_dataset/ceb-imdb-3k/9a/13fcacdd170bfed567c049437ec3daf7764ea9ff.sql,,9,83b69f5ba024d4e0415ef62064056d85691b8041
imdb_ceb_3k,151a2d3692477bc53f0ac19d57b336d26904a925,imdb_pg_dataset/ceb-imdb-3k/9a/151a2d3692477bc53f0ac19d57b336d26904a925.sql,,9,d2a7a596454120bea06958647b0d383dec8c32d4
imdb_ceb_3k,1520cabc1c7f30f8956c8c80c9a45d4a5bb3e490,imdb_pg_dataset/ceb-imdb-3k/9a/1520cabc1c7f30f8956c8c80c9a45d4a5bb3e490.sql,,9,19e4b467eca1eae9899ca2a869ff67212ff267ac
imdb_ceb_3k,17d48bffc900586dd1329991f2c940ca7fe6ce9f,imdb_pg_dataset/ceb-imdb-3k/9a/17d48bffc900586dd1329991f2c940ca7fe6ce9f.sql,,9,858f95d91e979d4f2ab14b430080e17636ee5376
imdb_ceb_3k,196355cdba0bba3bc7ae99c9716c0191a47592f0,imdb_pg_dataset/ceb-imdb-3k/9a/196355cdba0bba3bc7ae99c9716c0191a47592f0.sql,,9,575f4ec0a46d32e828aee26b9242ec88d8689ca7
imdb_ceb_3k,1a525ad737efdb2d8a7a12cf5f2a21a69b289cdc,imdb_pg_dataset/ceb-imdb-3k/9a/1a525ad737efdb2d8a7a12cf5f2a21a69b289cdc.sql,,9,2100cc93597d5f8ca5b3658231594d33eccd6604
imdb_ceb_3k,1a718f97a1ae6163338aa71d4cd82b989fc1056b,imdb_pg_dataset/ceb-imdb-3k/9a/1a718f97a1ae6163338aa71d4cd82b989fc1056b.sql,,9,dab8ae61d2a74d9db5cdd864eca00c719205ab13
